event_id,start_time,asset_name,input_event_csv_filename,vab_flickers,vab_harmonics,vab_interruptions,vab_interruptions_harmonics,vab_osc_transients,vab_sags,vab_sags_harmonics,vab_spikes,vab_swells,vab_swells_harmonics,vbc_flickers,vbc_harmonics,vbc_interruptions,vbc_interruptions_harmonics,vbc_osc_transients,vbc_sags,vbc_sags_harmonics,vbc_spikes,vbc_swells,vbc_swells_harmonics,vca_flickers,vca_harmonics,vca_interruptions,vca_interruptions_harmonics,vca_osc_transients,vca_sags,vca_sags_harmonics,vca_spikes,vca_swells,vca_swells_harmonics,ia_flickers,ia_harmonics,ia_interruptions,ia_interruptions_harmonics,ia_osc_transients,ia_sags,ia_sags_harmonics,ia_spikes,ia_swells,ia_swells_harmonics,ib_flickers,ib_harmonics,ib_interruptions,ib_interruptions_harmonics,ib_osc_transients,ib_sags,ib_sags_harmonics,ib_spikes,ib_swells,ib_swells_harmonics,ic_flickers,ic_harmonics,ic_interruptions,ic_interruptions_harmonics,ic_osc_transients,ic_sags,ic_sags_harmonics,ic_spikes,ic_swells,ic_swells_harmonics
event_0004,10:36.2,Site0009_F_0000065,epri_event_0004,7.888071e-07,4.9086245e-15,0.000223828,1.51486e-06,2.4061528e-05,3.7536e-08,1.3356664e-06,1.9827413e-08,5.9945364e-06,0.99974245,4.792512e-15,9.7179017e-26,1.4581525e-12,3.1683026e-12,1.8559548e-10,1.1484228e-15,2.6477012e-19,2.109174e-14,2.507102e-13,1.0,1.7759058e-07,2.8634324e-15,9.468784e-05,5.726296e-07,9.411001e-06,1.1344522e-08,3.5363368e-07,6.9274564e-09,1.5236111e-06,0.9998932,1.28059015e-17,6.724087e-24,5.0176484e-14,4.206433e-15,7.071148e-10,4.566884e-19,4.9420518e-18,2.5863896e-17,9.486459e-17,1.0,0.00024475105,2.7026633e-07,0.0011085876,1.645675e-05,0.021130228,0.0007008331,0.055687077,0.0015964857,0.002018172,0.9174971,4.940205e-13,4.455832e-20,1.229322e-10,3.682166e-10,5.820613e-07,2.2603015e-14,4.691979e-14,4.648811e-14,8.259368e-12,0.9999994
event_0366,3/28/2005 07:53:48.0100,Site0009_F_0000065,epri_event_0366,6.376664e-07,3.682116e-15,0.00022267702,2.3837183e-06,2.4006107e-05,1.7328446e-08,1.0229489e-06,2.5526681e-08,6.7883607e-06,0.99974245,5.306912e-15,5.0929576e-27,4.659129e-10,3.3349795e-10,3.9256556e-10,1.6405073e-17,2.523082e-20,6.762368e-15,1.0941469e-12,1.0,7.6546165e-08,2.4331638e-16,3.3029763e-05,6.01303e-07,5.433499e-06,1.4052689e-09,1.0820486e-07,3.904057e-09,4.3790467e-07,0.9999603,1.2556766e-28,0.0,2.5171698e-22,1.1821446e-20,2.7486196e-06,1.3743243e-33,3.282265e-32,1.8554952e-34,1.4794879e-34,0.99999726,5.5780216e-05,0.012325666,9.794103e-05,0.0012851217,0.006196673,2.1607731e-05,0.06983886,0.030385122,0.00013735778,0.8796559,0.0,0.0,0.0,0.0,1.0109364e-20,0.0,0.0,0.0,0.0,1.0
event_2997,5/16/2007 17:15:33.0843,Site0014,epri_event_2997,8.618239e-08,0.0008657109,1.9117134e-07,0.00052767823,0.4047515,0.18446636,0.01746422,3.744853e-09,6.860828e-09,0.3919241,6.794347e-32,1.5343404e-30,7.2443385e-31,4.216045e-20,2.9747865e-14,8.763314e-15,1.0,0.0,1.8860724e-34,9.444639e-26,4.5473767e-35,6.7698064e-36,7.279474e-36,1.7528301e-26,5.598952e-16,5.4263855e-14,1.0,0.0,4.4714294e-36,4.217405e-31,4.532676e-12,3.0011666e-19,6.816474e-15,1.529112e-14,0.94688964,0.005187359,5.8338705e-06,1.7379968e-18,8.9862925e-18,0.04791723,3.0837488e-10,2.9040624e-13,1.9265572e-10,2.2996766e-11,0.00021273112,5.7921588e-11,1.0091637e-11,8.141818e-13,1.8357163e-10,0.9997873,1.2790747e-17,5.740875e-20,4.423624e-16,1.0676744e-05,0.00042853176,1.7622543e-18,5.490123e-17,3.6423774e-20,0.53399205,0.46556875
event_2940,10/31/2006 17:33:29.2320,Site0014,epri_event_2940,2.1724809e-05,3.9023775e-09,0.045618743,0.49990395,9.318118e-05,7.716357e-08,3.24754e-07,1.0876413e-05,0.06429468,0.3900564,3.248743e-06,6.33857e-09,0.0011200994,0.67543787,5.8145774e-06,2.2746187e-08,4.7168763e-07,4.801874e-07,0.029336464,0.2940955,2.8024308e-08,8.3847596e-11,6.741542e-05,0.002506702,0.00038275024,2.5211064e-12,5.7596428e-12,1.17853034e-07,0.07384704,0.92319596,4.5959094e-09,1.8393651e-08,2.4492638e-07,0.8635679,6.420518e-08,7.4738e-12,2.2291826e-09,4.150779e-11,0.004799539,0.13163224,8.904742e-09,1.2745328e-13,3.979954e-10,6.12839e-06,1.02353815e-05,8.719782e-15,1.0062975e-14,3.0872464e-11,0.0022638629,0.9977197,1.1602884e-07,3.845775e-08,1.5254213e-06,0.92584425,6.0508537e-06,1.9206916e-11,3.4776713e-11,2.1899902e-08,0.013107985,0.061040077
event_2941,10/31/2006 17:33:37.9490,Site0014,epri_event_2941,4.0631132e-10,8.7275135e-12,0.00028961714,0.5182047,5.758647e-06,1.2375367e-12,2.7150161e-12,2.4552469e-08,0.017146422,0.4643536,1.2987039e-11,1.397046e-13,3.7217636e-09,0.25843665,6.149492e-10,1.1194517e-16,8.605524e-10,1.1979036e-08,0.00035658962,0.74120665,3.4394218e-16,3.697202e-24,5.4149197e-14,3.1558514e-10,3.197826e-05,1.698067e-28,1.5394648e-26,2.19131e-20,0.00043911085,0.999529,4.3237106e-15,1.4924855e-15,1.197103e-10,0.95495933,2.1361497e-08,6.995724e-24,3.327347e-20,1.5314819e-19,4.4679055e-05,0.044996064,5.2499976e-14,1.6785463e-19,2.3873119e-11,0.049726572,2.7115095e-09,1.8575695e-20,1.5817764e-19,1.55983e-16,0.004895337,0.94537807,2.887253e-17,1.1971061e-26,3.2152325e-16,5.104856e-07,2.4055633e-09,2.318449e-34,1.21582794e-26,5.9541643e-25,4.905038e-05,0.9999505
event_2955,42:48.7,Site0010,epri_event_2955,9.568248e-09,7.2595196e-13,4.0108975e-05,0.9792054,1.1498686e-08,2.3986508e-14,3.5414685e-14,3.0621557e-11,0.0033168686,0.017437538,1.4378919e-09,9.774888e-14,4.2929576e-05,0.7026589,2.1155113e-08,5.4021866e-16,3.6779212e-15,9.1244946e-12,0.0024609747,0.29483718,3.8351576e-13,6.4631643e-19,2.8796336e-07,0.93467486,3.860206e-09,7.509617e-21,4.611641e-18,1.9866168e-16,1.9180721e-05,0.065305576,4.8854964e-20,1.3836867e-18,1.9270132e-16,0.0016958136,2.1842443e-10,1.7370607e-27,4.8379077e-20,5.3853307e-21,4.1036728e-08,0.9983041,4.923552e-12,3.3775055e-17,7.352775e-14,0.51368004,3.525234e-08,1.6725683e-23,4.016266e-07,6.630751e-15,0.09951534,0.38680422,8.797154e-15,3.46482e-17,3.872758e-15,0.98482066,7.313045e-11,3.7479745e-27,9.211974e-11,5.0869315e-17,3.562057e-06,0.015175763
event_3929,02:48.9,Site0005,epri_event_3929,6.5021277e-06,7.268213e-09,0.00010253109,0.028594745,1.8474906e-05,5.488729e-10,3.7171075e-09,2.611936e-06,0.03532967,0.9359454,3.849935e-05,4.837102e-06,0.0004525959,0.4627851,4.9253445e-05,1.9657598e-07,2.3781547e-05,2.033358e-05,0.05628443,0.48034096,4.8151146e-11,5.317716e-13,5.4710795e-11,0.9964772,1.1075673e-09,1.9580258e-13,1.1775018e-10,3.055134e-10,0.0016748429,0.0018479388,1.0861977e-16,9.711301e-20,4.0827013e-09,0.5352126,2.5733083e-08,6.886165e-26,1.842325e-20,1.7887454e-19,1.012406e-05,0.4647773,9.912372e-11,1.9721866e-14,1.8271074e-11,0.010977922,1.1716554e-10,5.2900516e-17,1.0310871e-14,2.2386487e-11,5.3572727e-05,0.9889685,0.000104755934,5.950446e-12,1.1845513e-06,1.1846749e-07,4.530789e-09,4.7422895e-05,3.0718236e-10,1.3660993e-13,0.9664441,0.033402517
event_0207,2/28/2005 07:49:04.9790,Site0009_F_0000062,epri_event_0207,2.6543414e-06,5.4472165e-12,3.671975e-05,3.9766117e-05,3.026248e-05,4.0725702e-08,1.6481134e-06,3.9286453e-05,2.4524557e-05,0.99982506,2.5104578e-08,2.4945814e-16,7.331831e-06,1.1493664e-07,2.048851e-06,3.4044825e-09,1.6893392e-08,2.4981317e-10,6.908986e-08,0.99999034,1.0932155e-06,4.503191e-15,0.00024583397,1.8717781e-06,1.5995402e-05,5.9045906e-09,6.8930353e-07,1.6061159e-07,6.3259267e-06,0.999728,5.7961885e-10,2.9328608e-16,5.364354e-09,2.2569582e-11,3.2906787e-06,0.003882405,0.99611425,4.9625475e-14,6.9120175e-11,2.8066785e-10,6.4438794e-08,3.0239532e-13,6.732069e-06,2.6058814e-07,1.4874475e-06,3.044034e-09,8.831087e-08,1.5152855e-08,5.0010283e-07,0.9999908,4.3573652e-07,7.8827895e-13,2.0697435e-05,6.306398e-08,5.7551082e-05,5.6857942e-08,3.17502e-08,1.3908243e-06,4.873709e-06,0.9999149
event_0788,5/19/2005 04:17:09.6420,Site0009_F_0000063,epri_event_0788,1.930678e-15,1.6326448e-20,1.5115556e-15,2.4202068e-13,3.2679106e-11,2.6216118e-18,1.2258014e-10,2.4820133e-13,1.6211724e-13,1.0,5.3292787e-11,1.4007959e-21,4.728687e-08,4.858534e-10,6.122143e-08,4.8006315e-13,6.5448267e-12,8.4583626e-13,6.114548e-11,0.9999999,1.057475e-09,2.21706e-19,3.7223333e-07,1.3884779e-08,1.756062e-07,3.0019605e-11,8.7829766e-10,7.896286e-11,7.3978454e-09,0.9999994,1.0217899e-06,7.04792e-07,2.4268946e-05,5.601206e-05,0.0028392314,4.2060556e-06,0.002127913,0.00011605847,8.802497e-06,0.9948218,6.5504925e-21,2.2746697e-22,5.1190813e-18,3.205189e-17,2.624891e-13,1.1429185e-26,3.8497284e-24,2.790308e-18,1.8704467e-18,1.0,3.3688318e-21,3.221558e-29,2.6921192e-17,1.226729e-19,1.5843748e-11,3.686685e-26,1.451187e-25,4.2060615e-16,7.049792e-17,1.0
event_0005,10:37.9,Site0009_F_0000065,epri_event_0005,1.9581353e-07,3.7161008e-16,0.00017796419,8.5147195e-07,1.2602983e-05,7.03981e-09,2.2182844e-07,3.174205e-09,2.6204807e-06,0.9998055,1.5149519e-20,4.820855e-32,2.921925e-15,6.7565213e-13,1.7059582e-10,2.1158644e-20,3.7557162e-25,4.3771563e-21,1.05405256e-16,1.0,2.7257794e-08,5.068227e-17,4.3423024e-05,2.0082706e-07,3.3277918e-06,8.140367e-10,3.8308126e-08,5.0469745e-10,2.687517e-07,0.9999528,1.4372399e-37,0.0,1.1836839e-32,7.3524885e-34,2.0136283e-18,0.0,0.0,0.0,0.0,1.0,3.378966e-10,3.5970432e-13,5.980498e-07,1.0952843e-09,0.0005307181,1.8505544e-07,1.2123502e-06,1.17463934e-07,1.2959977e-06,0.9994659,3.2248402e-37,0.0,1.1865229e-32,1.7300708e-34,1.4131348e-14,0.0,0.0,2.33313e-36,5.0541516e-35,1.0
event_0007,10:39.9,Site0009_F_0000065,epri_event_0007,1.5702264e-07,2.7128806e-16,0.0002068926,9.1332697e-07,8.401483e-06,5.44027e-09,2.0811186e-07,3.7844634e-09,1.9336958e-06,0.99978155,2.4224844e-20,7.656243e-32,7.275963e-17,1.3685453e-13,3.5278714e-11,5.0709726e-20,4.8148806e-25,1.7376233e-20,4.6591656e-17,1.0,3.0361125e-08,2.8131e-17,6.022237e-05,2.9970414e-07,2.422718e-06,1.2186704e-09,3.0391657e-08,5.8158894e-10,2.2880208e-07,0.9999367,1.8365495e-35,0.0,1.4404306e-27,2.0331081e-27,1.0099285e-16,0.0,0.0,4.3227523e-33,4.894953e-35,1.0,1.1799146e-06,1.2483846e-07,4.875545e-06,1.0817298e-06,0.017700138,0.00092039985,0.05156999,2.5378274e-06,4.561927e-05,0.929754,3.316758e-34,0.0,1.2663012e-28,3.7119334e-32,3.851899e-11,5.9394237e-38,8.657818e-37,4.2374106e-34,3.8802322e-32,1.0
event_4513,23:04.6,Site0006,epri_event_4513,0.00017279372,8.8092276e-07,0.0073332423,0.5681767,7.879036e-05,6.32747e-07,9.41504e-06,3.8548063e-05,0.07267138,0.35151762,8.2087045e-12,5.5597684e-15,2.4041592e-08,0.8716362,1.1841644e-09,9.602891e-17,1.908639e-11,6.991426e-11,0.00013182101,0.12823194,2.0013944e-07,9.428659e-12,0.00037121953,0.17526685,4.129333e-05,4.917943e-12,6.24798e-13,1.3203855e-09,0.012608361,0.811712,4.641825e-28,1.423479e-37,6.536772e-26,1.0035979e-19,7.5071307e-16,0.0,2.3190509e-26,6.56569e-25,3.8027443e-13,1.0,4.8408792e-06,3.7181232e-07,7.980975e-07,0.001941035,1.6715502e-06,6.8309395e-12,4.8838233e-06,6.367356e-06,0.51279676,0.4852433,9.767361e-14,4.4625612e-18,4.3908588e-12,0.00020371898,3.857379e-07,2.4044993e-25,1.0921235e-15,8.2639445e-13,0.040149458,0.9596464
event_0775,5/17/2005 06:33:49.3400,Site0009_F_0000063,epri_event_0775,4.93848e-07,4.834861e-15,0.00018822828,2.3251202e-06,1.548751e-05,2.8592867e-08,8.757811e-07,1.5686677e-08,5.067151e-06,0.9997874,1.9672812e-12,8.233917e-21,1.2716093e-09,9.070339e-11,1.1887981e-08,2.4950269e-14,7.954294e-14,3.721047e-11,6.054804e-11,1.0,1.4086717e-07,4.590721e-16,9.3818584e-05,7.313235e-07,6.15311e-06,2.763155e-09,8.044041e-08,5.4976117e-09,7.2000387e-07,0.9998983,6.632666e-13,1.7391616e-20,1.0718915e-09,8.28817e-09,5.4962964e-08,3.9632773e-15,8.56265e-14,3.1015032e-12,2.957778e-11,0.9999999,1.8298258e-06,4.5550856e-08,7.698677e-06,4.62153e-06,0.25787893,3.222569e-06,0.19160719,0.0001299282,7.1067407e-06,0.5503595,9.86136e-14,2.0460015e-18,5.030404e-13,1.2160208e-10,6.045177e-08,7.912012e-15,3.6170756e-14,1.4157599e-10,1.3102731e-10,0.9999999
event_0952,01:44.4,Site0009_F_0000065,epri_event_0952,1.7204402e-10,2.2538973e-21,1.0401787e-07,2.6177152e-10,1.492222e-08,5.094927e-13,1.7715604e-12,2.3048207e-11,2.1673242e-10,0.9999999,2.8208458e-06,1.3877391e-13,0.001176014,1.1343739e-05,9.33678e-05,3.7754953e-07,5.5277696e-06,1.46571e-07,2.9402356e-05,0.998681,5.2705527e-06,9.567479e-13,0.0013996249,7.848743e-06,0.00014611502,9.468171e-07,1.225224e-05,3.9691272e-07,5.0090566e-05,0.99837744,0.0018784376,0.0011887692,0.00032936086,0.0038417329,0.05728551,0.00023272118,0.53805006,0.0003140716,0.025824098,0.37105525,5.3609406e-06,7.521359e-09,7.7785095e-05,0.0029641003,0.0014490923,7.372039e-06,1.8832477e-06,1.27632775e-05,3.216003e-05,0.9954495,6.978424e-05,2.167339e-05,4.56987e-06,0.00057188974,0.00048940006,8.31757e-06,0.990184,0.00014214442,0.00014278432,0.008365449
event_3730,36:47.6,Site0006,epri_event_3730,1.3476322e-08,3.174412e-12,6.0272005e-06,0.014135478,5.163604e-06,1.3994826e-13,4.3319254e-13,1.5469892e-10,0.0028129548,0.9830404,4.5020474e-06,4.044503e-09,0.006387667,0.28598326,1.6014874e-05,6.4567764e-09,6.3073294e-08,2.4879007e-06,0.021536307,0.6860696,8.185321e-09,6.706056e-13,3.3492e-08,0.8273851,5.779681e-09,4.313568e-12,9.760359e-10,1.2432173e-09,0.00012393661,0.17249095,1.16425144e-14,8.880713e-21,7.1692825e-12,2.596177e-11,5.4056454e-06,7.9610636e-24,4.6883884e-19,5.5252762e-14,4.89099e-06,0.99998975,4.1351925e-14,5.3953782e-17,1.7364893e-11,0.00021069587,0.00024661285,2.1452378e-20,3.1820908e-18,3.1584544e-14,0.0016912937,0.9978515,3.3811218e-10,4.356881e-19,1.1823992e-08,1.6425446e-08,2.1871193e-08,1.9908436e-16,1.0280102e-14,3.5051205e-12,1.4302516e-06,0.99999857
event_3042,39:06.3,Site0006,epri_event_3042,1.03694255e-10,1.21332625e-14,3.470379e-09,0.045588512,6.607109e-10,8.613591e-15,1.0353102e-10,1.161618e-09,0.0003121671,0.9540993,1.1413319e-11,5.77605e-16,8.168245e-10,7.9500634e-05,1.4029852e-06,1.8027775e-18,2.2075627e-18,1.1339986e-13,5.125404e-05,0.9998678,3.4768752e-06,7.0731168e-09,0.0016099339,0.59998786,2.0738782e-05,1.1801936e-09,5.7543423e-09,5.5150565e-07,0.018981421,0.3793959,0.002663844,1.1653658e-07,0.07305274,0.003438002,0.0007916704,0.00038549336,4.6852474e-06,1.6902824e-05,0.03348725,0.8861593,3.4376148e-11,8.2749964e-17,5.9092407e-09,0.00594977,0.0020136288,9.187682e-18,1.1935955e-18,1.7095013e-15,9.075304e-08,0.9920365,1.2128096e-21,6.56673e-27,5.6303354e-20,3.7349342e-13,6.2041335e-07,2.1000248e-32,1.4320407e-28,2.6754446e-21,2.3741798e-07,0.99999917
event_2994,4/25/2007 18:57:32.6150,Site0010,epri_event_2994,1.9680508e-13,5.1200804e-22,2.5249959e-08,0.61196125,1.3104151e-12,2.269104e-21,1.775851e-20,1.2108355e-13,0.0011170637,0.38692173,1.4771474e-08,8.154369e-15,0.00050146563,0.45780334,1.9585745e-07,4.04468e-16,1.488949e-15,3.180071e-11,0.0118196495,0.52987534,4.21598e-13,9.370429e-22,2.2086222e-10,0.91100216,1.3759929e-12,5.027719e-21,4.382132e-19,1.2792075e-15,0.00020024535,0.08879757,5.274113e-28,0.0,1.6317726e-32,1.0816841e-24,2.4055913e-05,0.0,2.932097e-34,3.2927275e-32,5.833677e-07,0.9999753,2.0893308e-16,1.6150266e-24,2.4231852e-16,9.219128e-11,4.051799e-05,7.283298e-33,4.596443e-27,3.322452e-24,1.166217e-05,0.9999478,2.323927e-12,7.7220105e-21,3.0171917e-05,0.00044780332,0.7513197,3.1638483e-16,4.335881e-09,1.653929e-15,0.0005288251,0.24767342
event_2956,42:48.7,Site0014,epri_event_2956,1.3311383e-08,1.8041043e-11,5.006871e-06,0.9780367,6.816474e-09,4.325636e-14,6.527913e-13,6.077093e-11,0.0068094973,0.015148792,9.696899e-10,5.1492876e-13,1.6629681e-05,0.7648618,9.259612e-09,2.2308307e-16,1.1913715e-14,8.974881e-12,0.0026094809,0.23251209,2.6982399e-13,2.5408544e-18,6.3334443e-10,0.99795663,7.472602e-11,5.287619e-19,3.2339126e-17,1.1290959e-15,3.7450307e-06,0.002039614,1.4395199e-24,2.1862912e-30,6.5088235e-26,2.965476e-18,4.657109e-06,0.0,2.3862333e-37,7.0353854e-32,3.2564917e-10,0.99999535,2.2666488e-29,1.0927518e-30,3.8469568e-22,2.896589e-07,5.83401e-14,1.1960988e-38,3.3134214e-25,5.989371e-28,1.13584454e-11,0.99999976,1.7126639e-25,1.2327018e-24,7.6714855e-21,0.00032840858,7.881709e-14,4.4558835e-35,1.7508406e-23,9.90276e-27,3.650847e-12,0.9996716
event_2942,10/31/2006 17:33:45.9990,Site0014,epri_event_2942,5.762398e-08,4.339394e-12,0.0020267835,0.1290222,6.3850025e-06,1.5382367e-12,1.4218023e-10,8.787877e-09,0.0114219235,0.85752255,2.9957278e-08,1.24743904e-11,1.374472e-06,0.8631088,1.05784125e-07,2.1779527e-12,4.67515e-08,1.426289e-08,0.011520915,0.12536877,4.570907e-13,4.0222554e-21,4.1927242e-13,2.1451594e-08,2.365781e-05,3.3106445e-24,2.9364092e-21,1.2121669e-15,0.0019160599,0.9980603,5.6983586e-17,1.7892691e-17,5.090858e-13,3.9215727e-05,4.2805026e-09,1.1905064e-24,1.8164354e-23,1.0229687e-19,7.653655e-07,0.99996006,0.0056485613,7.488895e-09,0.016536169,0.054663766,0.0003277904,0.00055919477,3.0272042e-07,1.3985422e-07,0.16537721,0.7568868,1.0667722e-13,8.4511104e-20,4.3074302e-17,9.202078e-11,2.853266e-07,4.9013265e-27,4.710431e-20,2.7011012e-16,0.0031303307,0.9968694
event_2995,4/26/2007 08:08:54.3789,Site0014,epri_event_2995,0.0,0.0,0.0,0.0,1.8220285e-27,0.0,5.4046595e-34,0.0,0.0,1.0,1.2228242e-20,9.4232865e-31,5.633785e-20,8.21187e-15,0.004558208,1.3598406e-10,0.9954418,1.7794688e-29,1.083814e-25,7.509884e-14,4.3260606e-29,0.0,9.046614e-34,1.6343551e-24,1.0,4.401842e-34,1.7629192e-22,0.0,2.8937666e-34,6.5881424e-18,2.5308677e-15,4.246173e-23,3.3723387e-23,1.4947086e-16,0.9955468,1.1921967e-13,1.8712412e-06,1.6156835e-25,2.1098367e-19,0.0044513117,4.6928766e-11,1.8529358e-20,5.243878e-14,6.408891e-13,0.31694087,3.1082128e-09,3.887293e-09,4.7352014e-17,5.752837e-15,0.6830591,4.8819158e-17,2.0954678e-33,9.186325e-19,4.4208632e-20,0.999998,1.9881206e-06,3.0823064e-09,3.469838e-30,8.273023e-24,2.7388207e-09
event_2771,05:06.8,Site0014,epri_event_2771,3.667789e-34,0.0,0.0,2.3329264e-35,7.736594e-11,0.0,0.0,1.996082e-35,7.5911463e-20,1.0,1.2611694e-32,0.0,1.8714009e-35,5.7696243e-27,1.450663e-15,0.0,0.0,2.2591938e-34,5.48556e-20,1.0,5.8573573e-18,6.420849e-30,1.5214593e-15,3.2288358e-10,1.4287328e-07,1.4342751e-09,0.9999999,5.825532e-27,1.1030885e-15,2.5407207e-14,3.5098976e-33,0.0,1.7115199e-34,3.6982773e-26,8.8207976e-08,0.0,1.9665147e-28,1.4503665e-34,3.8836266e-15,0.9999999,1.370195e-37,0.0,5.8668277e-37,5.241165e-30,3.4385946e-05,0.0,0.0,0.0,8.723581e-17,0.99996567,1.5536634e-17,7.006552e-23,6.2778495e-17,1.3178681e-13,2.578909e-08,1.0773939e-26,1.5687274e-21,7.62834e-18,2.7437425e-08,1.0
event_2765,21:43.6,Site0010,epri_event_2765,0.00036568678,7.8999435e-10,2.1600019e-05,5.459293e-08,0.016900858,2.612698e-05,5.0158768e-08,0.0030433647,0.97963804,4.1540115e-06,7.595338e-12,7.943243e-15,7.976798e-11,9.914701e-11,1.5175354e-05,0.9964688,0.0035160882,8.985332e-15,8.998337e-14,1.1776547e-12,2.2384442e-10,3.3928327e-21,2.625489e-15,3.5738637e-15,4.83426e-10,2.8723728e-21,7.701547e-20,3.6080741e-12,1.0,4.297868e-10,1.1219283e-27,4.0973728e-32,1.9910145e-30,2.0971174e-20,8.963593e-10,0.0,1.340163e-34,6.234047e-28,1.1543393e-11,1.0,0.0006916974,1.1201861e-05,0.00066880113,0.6810351,0.002080253,0.0001731582,0.008534492,0.00022276996,0.15442462,0.15215796,3.0384965e-19,2.2947019e-23,1.862792e-15,0.0047363024,5.578046e-07,6.3900674e-33,6.913522e-20,2.87757e-19,4.4253375e-05,0.9952188
event_3296,8/20/2005 09:32:24.2630,Site0006,epri_event_3296,1.2424313e-06,4.6742954e-10,0.005280079,0.47471747,1.2274876e-05,1.8290399e-09,9.1383825e-09,2.1034614e-06,0.014296895,0.5056899,1.7596513e-11,2.1254106e-13,4.0774566e-09,0.64436203,2.487108e-10,1.9133457e-16,1.6447468e-10,5.304803e-10,3.3005712e-05,0.35560492,2.1511847e-08,5.8271253e-13,3.458042e-06,0.0016503582,3.8596936e-06,1.1018271e-13,2.1027466e-13,1.9960422e-09,0.00062933273,0.99771297,2.3810803e-18,1.4412817e-25,1.8142963e-15,7.443803e-07,1.764712e-08,4.7317168e-32,4.354274e-25,1.3623021e-22,9.569708e-07,0.99999833,7.92865e-14,9.279098e-22,1.4605741e-12,1.3420634e-08,6.6984666e-07,1.02256035e-20,1.3728175e-20,5.685946e-14,6.85885e-06,0.9999924,9.525796e-18,1.9767646e-29,1.174081e-19,1.0537223e-09,7.65387e-11,2.9388005e-32,4.9010035e-28,1.4569596e-19,3.0418582e-07,0.99999964
event_0947,31:40.0,Site0009_F_0000065,epri_event_0947,1.1397192e-07,2.0170716e-16,0.00016255652,5.433606e-07,8.316121e-06,3.04641e-09,1.8066227e-07,3.5877685e-09,1.3548042e-06,0.99982697,9.049285e-16,2.2991613e-26,2.7161559e-12,1.9126571e-10,9.948797e-10,3.3538892e-16,2.2093182e-20,1.5505742e-15,7.184287e-13,1.0,1.1745524e-10,4.4560207e-20,1.7580668e-07,1.6285296e-09,9.2484356e-08,2.224935e-12,2.1514177e-10,4.4714913e-12,7.503373e-10,0.99999976,3.2941404e-32,0.0,1.8985997e-31,9.9282494e-36,4.8707905e-14,0.0,0.0,0.0,3.02621e-38,1.0,7.3294327e-06,8.8087576e-10,1.4455563e-05,2.1757292e-07,0.0089492565,0.003789831,0.0063115736,0.00071711454,0.0015505273,0.9786597,0.0,0.0,0.0,0.0,4.8096903e-23,0.0,0.0,0.0,0.0,1.0
event_3554,28:45.8,Site0006,epri_event_3554,1.5650863e-06,2.7082006e-12,5.8846017e-06,0.93465394,5.7047263e-08,1.2890993e-13,3.035514e-07,1.8526451e-10,0.02830011,0.03703816,2.6269038e-07,1.6549143e-08,4.7423155e-06,0.11607606,1.6706879e-06,1.552199e-10,4.4763e-10,1.23922055e-08,0.0013297561,0.88258743,2.0032578e-10,1.8686481e-11,4.702826e-08,0.9529276,2.0989088e-09,1.6525504e-13,8.944039e-09,1.630593e-09,5.8928774e-05,0.04701334,6.1488354e-05,4.888317e-10,1.34039e-05,9.983438e-07,1.3317027e-07,0.00035360776,1.200756e-07,1.7711934e-11,0.89565086,0.10391936,9.590204e-10,4.094727e-18,1.7726733e-10,1.0497619e-13,7.5565744e-08,3.0311145e-14,1.9307818e-13,1.6370395e-21,6.180064e-07,0.9999993,0.029888634,6.231173e-06,0.13022612,0.06905172,0.0010674672,0.002587689,0.000120234676,0.0009054781,0.036691405,0.729455
event_2892,7/18/2006 23:49:29.8580,Site0010,epri_event_2892,5.2684236e-06,2.2204244e-10,0.0021433197,0.77353835,1.1023614e-06,5.7501524e-11,5.199947e-10,1.608375e-07,0.051115353,0.17319646,6.268557e-16,1.572801e-19,7.542411e-12,0.856552,3.2160264e-11,7.0087093e-22,4.6865535e-18,7.350013e-18,6.913941e-07,0.14344731,1.0178189e-12,3.6646943e-18,4.8510405e-08,0.6195385,1.5006425e-08,1.273455e-19,2.2643e-17,1.2652053e-17,0.00011418618,0.38034722,3.1564622e-23,9.655848e-28,1.4822866e-21,1.6821959e-14,3.878041e-06,9.2940773e-38,4.2491136e-34,1.2787091e-27,9.73839e-10,0.99999607,4.447028e-24,3.2650926e-30,2.4537027e-22,7.785764e-08,3.3761556e-11,0.0,8.944828e-27,9.7285956e-23,2.5184534e-07,0.99999964,2.1036183e-24,2.5614922e-29,3.0042843e-24,1.0272225e-12,1.184384e-05,0.0,2.5400362e-37,5.4553426e-27,1.3800321e-08,0.9999882
