input_event_csv_filename,event_id,start_time,asset_name,manual_event_type,vab_flickers,vab_harmonics,vab_interruptions,vab_interruptions_harmonics,vab_osc_transients,vab_sags,vab_sags_harmonics,vab_spikes,vab_swells,vab_swells_harmonics,vbc_flickers,vbc_harmonics,vbc_interruptions,vbc_interruptions_harmonics,vbc_osc_transients,vbc_sags,vbc_sags_harmonics,vbc_spikes,vbc_swells,vbc_swells_harmonics,vca_flickers,vca_harmonics,vca_interruptions,vca_interruptions_harmonics,vca_osc_transients,vca_sags,vca_sags_harmonics,vca_spikes,vca_swells,vca_swells_harmonics,ia_flickers,ia_harmonics,ia_interruptions,ia_interruptions_harmonics,ia_osc_transients,ia_sags,ia_sags_harmonics,ia_spikes,ia_swells,ia_swells_harmonics,ib_flickers,ib_harmonics,ib_interruptions,ib_interruptions_harmonics,ib_osc_transients,ib_sags,ib_sags_harmonics,ib_spikes,ib_swells,ib_swells_harmonics,ic_flickers,ic_harmonics,ic_interruptions,ic_interruptions_harmonics,ic_osc_transients,ic_sags,ic_sags_harmonics,ic_spikes,ic_swells,ic_swells_harmonics
input_event_sample0474,event_0474,2022-06-29,test_0474,test_label,1.9193638473537121e-28,6.915926559740851e-29,0.0,8.11973888794502e-25,7.762959546020465e-12,0.0,2.735367485134081e-26,1.3759206390830206e-21,3.1561358463283787e-24,1.0,3.1171540553156167e-31,2.147194643094041e-26,1.2742861167649414e-37,2.529495114365658e-24,2.1099992586481875e-10,0.0,9.422405115297173e-25,1.996440550767186e-27,2.0074618811380977e-18,1.0,1.3463392433946119e-24,3.066132891744837e-14,5.751843223468437e-28,2.139979443649409e-10,6.734463681157266e-11,5.5028830819055235e-31,2.9954907443396905e-09,7.32257989569742e-23,3.224995268226088e-25,1.0,1.1295499625387338e-21,8.843377690293669e-14,2.7565026403437864e-28,8.762437390258393e-13,2.6648228068637536e-10,5.988621769359767e-27,8.311408744403337e-13,2.254610614958047e-14,1.331544178709938e-14,1.0,4.027107504041836e-16,1.7777326775103575e-06,4.903410865928591e-19,2.5559111804795975e-07,1.4543698512170522e-07,1.6827784980624318e-19,7.46300159448765e-08,4.081306039654953e-12,2.4277488927613305e-15,0.9999977350234985,2.587375047541874e-18,2.167609319846716e-14,1.5114869031380053e-22,3.677384785572002e-12,3.2068481984476316e-12,1.436462673111619e-28,2.1112486792726568e-16,6.55543111113821e-13,1.3881171212482002e-10,1.0
input_event_sample0448,event_0448,2022-06-29,test_0448,test_label,2.006356858430536e-09,1.0897713287327804e-11,0.9767956733703613,0.00025389145594090223,5.5540967878187075e-05,0.02288581244647503,2.2426597752200905e-06,6.2788594732410274e-06,5.844678412358917e-07,8.503781567803514e-10,1.8652202005142726e-09,8.25597673993067e-13,0.998023271560669,0.000761004164814949,8.979882841231301e-05,0.0011138144182041287,1.0482403212108693e-07,1.1622410966083407e-05,3.533700976277032e-07,5.380519363384906e-10,3.493544065147347e-10,1.712194771272095e-14,0.9820083379745483,4.86067892779829e-06,3.0034621886443347e-05,0.017943399026989937,1.2780196811945643e-05,4.682113683429634e-07,1.6898373189633276e-07,1.1958811545198511e-11,3.7624854620776915e-11,1.8771884884743496e-14,0.9999929666519165,4.811882263311418e-06,1.3394558209256502e-06,1.6847640438300004e-07,2.571662882644432e-10,7.440222020704823e-07,2.8813209596023626e-08,3.767325340575667e-11,3.811542192977413e-09,1.2991369048240275e-12,0.9956634640693665,0.0009165909723378718,0.000261650508036837,0.003082175040617585,7.195720996833188e-08,7.553731120424345e-05,5.16013983542507e-07,3.7742831082709927e-10,2.6141698583614925e-08,6.569705890413502e-11,0.9974871873855591,0.0004961874219588935,6.408255285350606e-05,0.001832869602367282,1.6869572050381976e-07,0.00011800227366620675,1.5762192333568237e-06,3.3294573764663937e-09
input_event_sample0104,event_0104,2022-06-29,test_0104,test_label,9.690469472919707e-19,5.089210624156603e-19,6.046697386346021e-20,5.467202695784015e-18,1.822103301574174e-10,5.459903925446917e-27,6.733383382112601e-15,4.330554816770205e-20,1.4018723681896716e-11,1.0,4.632706756059343e-24,5.13736473349005e-21,3.153550792860579e-30,7.930278243255734e-19,5.562901875255655e-11,2.719348664384352e-31,7.743825529331688e-19,9.864352143460244e-18,4.1134189366227546e-20,1.0,6.071814636460569e-30,4.263017720036727e-31,8.412021137856883e-37,9.79366730860404e-27,3.3173646121764655e-12,4.0298589486561813e-35,2.108190142866535e-24,2.690334985036873e-38,2.451886420082322e-16,1.0,1.3358211637300738e-24,6.73147789971754e-24,3.6428525545316003e-29,1.41474457923746e-18,2.580694989304244e-12,3.0606170088207277e-33,4.128065193246352e-22,8.122725803266417e-22,2.045457770175063e-12,1.0,2.136271893690927e-18,7.573575691284876e-16,1.292505298299478e-26,2.131314974496406e-14,6.725122125850191e-10,6.873027072082733e-30,1.3140614475472126e-19,7.2558373697372e-14,1.5910814235696086e-20,1.0,1.1834942922993858e-24,1.5665071795750761e-15,3.627091538312837e-26,2.288690764684631e-11,7.269068159898584e-13,1.2893370327999892e-28,1.9947378859797027e-07,1.7855717652738696e-22,3.181300016166863e-25,0.9999997615814209
input_event_sample0110,event_0110,2022-06-29,test_0110,test_label,0.9998160004615784,6.998166694575925e-13,1.3667769173386635e-11,1.463722892891539e-10,0.00011467712465673685,1.8919911326520378e-07,2.6073505333956692e-12,2.504496393260225e-12,6.895253318361938e-05,1.4826267147327599e-07,0.9998784065246582,9.645079797962238e-18,3.9987901214162314e-20,1.6153848346315593e-14,0.00012140959006501362,8.171841567143623e-13,3.2103984634782587e-20,2.80916772189345e-20,5.6918150193041583e-08,1.7682769026805545e-08,1.0,2.6134992725221853e-29,3.67484285276098e-29,7.447501904310432e-20,1.5848941714580178e-08,1.9183742898572924e-22,1.3019843793730298e-22,2.682175642000918e-25,3.737820122862168e-11,1.5574005626795007e-11,0.9996684789657593,1.5814818485798053e-16,1.9611157268985758e-19,1.2236391099592486e-13,0.0003306296421214938,1.2228302138234115e-12,8.690389242285372e-20,1.2514262458901433e-18,7.867279236961622e-07,1.442257513417644e-07,0.9994714856147766,3.8511289315370175e-17,1.3606777279555213e-19,5.689426116643401e-14,0.0005280113546177745,8.462476054106605e-13,1.2444531650251096e-19,5.311872135419393e-19,3.541563557973859e-07,1.0558036223073941e-07,0.9998225569725037,9.356942184927354e-18,4.958257916549229e-20,2.4574602674521696e-14,0.0001773418771335855,2.0432388420088543e-12,5.064003587458757e-20,3.3937207511481895e-20,7.617197184117686e-08,1.832896678877205e-08
input_event_sample0138,event_0138,2022-06-29,test_0138,test_label,5.782038736690254e-10,1.98680169538612e-11,0.9991236329078674,0.0008441251702606678,8.125082786136772e-06,5.266392122393881e-07,1.0395300176213595e-09,2.3338092432823032e-05,2.6940506359096617e-07,8.85522144500328e-09,1.2918714986653868e-08,2.2933509258304952e-10,0.9978185892105103,7.21930991858244e-05,7.826411456335336e-05,0.0002374249161221087,3.45804522794424e-08,0.0017926704604178667,8.449634947282902e-07,1.6823065163151796e-09,2.109110885939458e-09,3.0674546019557325e-14,0.8864731192588806,0.0003223931707907468,1.7821575966081582e-05,0.11317615956068039,9.687621968623716e-06,3.0391913696803385e-07,3.966787573972397e-07,1.4108295087744693e-10,3.8318828665673266e-10,1.8606776818093362e-13,0.9999146461486816,7.955593900987878e-05,1.980023398573394e-06,2.275769929838134e-06,2.6713797840471898e-09,1.4358495263877558e-06,5.728693253104211e-08,1.0086768920114508e-10,2.5335971098883192e-09,8.775596568866284e-12,0.9930500984191895,1.7082449630834162e-05,2.44879938691156e-05,0.006286129355430603,1.4027459371845907e-07,0.0006210322608239949,1.0601823987599346e-06,1.436357477402339e-09,2.483064032166027e-10,3.3160899427873286e-14,0.999914288520813,1.8229024135507643e-05,7.939413080748636e-06,5.521250204765238e-05,6.098424432110505e-09,3.980941528425319e-06,2.4967522449514945e-07,5.687845749946518e-10
input_event_sample054,event_054,2022-06-29,test_054,test_label,1.7476327306602772e-22,1.8852782301130328e-22,1.440007611989631e-27,1.678526975829547e-17,8.389431926936197e-10,1.2556967140741598e-32,1.754600732725207e-21,1.5932214481154192e-25,7.883809449150644e-16,1.0,2.2119269306800082e-13,6.871943242003908e-06,4.390335348856977e-16,2.2482252006739145e-06,2.0457275695662247e-07,1.5582555963611616e-15,4.919375555800798e-07,6.4469601532279874e-12,4.4984697390726414e-13,0.9999902248382568,8.560271360392848e-32,1.2014832940096294e-35,2.299708744861994e-38,1.4926107445611136e-25,1.841397260365918e-12,0.0,1.2226868566970662e-28,6.008250164161706e-36,5.246081214178962e-24,1.0,2.165895671609258e-17,3.490228482405655e-05,2.1305164356122685e-20,9.584161489328835e-06,2.7995736218144884e-07,6.456008713163193e-19,8.138103453347867e-07,7.870902280632253e-13,1.4601697401108588e-13,0.9999544620513916,2.743914157555527e-20,1.1674674248174366e-11,7.403983904011242e-22,4.972356970611713e-10,7.0733370272080265e-09,5.936133938362195e-25,9.637770419788135e-15,9.736228316625795e-12,1.7029899712639462e-10,1.0,2.3863589655188604e-25,4.0253914152932104e-26,3.097635629897049e-28,2.1676772015137865e-20,1.3835905754433497e-08,9.204052464288244e-35,5.7148495797625176e-24,8.221078727391041e-29,8.31334184193677e-17,1.0
input_event_sample0272,event_0272,2022-06-29,test_0272,test_label,3.728703543842693e-12,1.3952668230857168e-12,1.898118640042412e-08,1.4291019756473844e-11,1.6648197060931125e-06,6.068072693626858e-12,2.376926346719932e-12,0.9999427795410156,5.441941902972758e-05,1.1701511084538652e-06,1.0308186304541778e-08,1.4699072607982089e-06,1.6470527043566108e-05,2.8591363943064607e-08,0.00038063357351347804,1.715296207294159e-06,2.6563695687542577e-09,0.9995785355567932,2.0472038158914074e-05,6.524130071738909e-07,3.800263073117094e-07,2.693959004318458e-06,4.070312206749804e-05,4.037038081605715e-07,0.0010629320750012994,8.612183250988892e-07,8.06472555403559e-10,0.9981738328933716,0.0007134449551813304,4.7338876356661785e-06,1.015061146247831e-09,7.356816489334506e-09,7.596473778903601e-07,5.989862827959769e-09,3.465018016868271e-05,9.77165792725998e-10,3.5131415554445766e-09,0.9998548030853271,0.00010959024075418711,1.3139613486146118e-07,4.074033554957168e-09,1.8180794540967327e-06,0.00015429104678332806,6.000764329883168e-08,0.0002605930785648525,2.130597749783192e-06,7.671445700907498e-09,0.9995744824409485,6.3495649555989075e-06,1.7662709694832301e-07,1.3522851816105685e-07,4.259931074557244e-07,0.0002945767773780972,2.6215434445475694e-07,0.0010390370152890682,9.91726437860052e-07,2.49898546300642e-09,0.9984596967697144,0.00020407576812431216,7.946009645820595e-07
input_event_sample0266,event_0266,2022-06-29,test_0266,test_label,1.6810777214715245e-09,1.0360532961065094e-13,0.0026096871588379145,4.276222114185657e-07,4.412650378071703e-05,0.9973256587982178,1.3073670743324328e-05,6.8436129367910326e-06,1.8768396614632366e-07,3.923467800648339e-11,1.202114390252973e-06,4.807707121301519e-09,0.0032279149163514376,1.4052029939648492e-07,0.012005672790110111,0.9847632050514221,1.563810428706347e-06,3.036700491065858e-07,2.1854535958709675e-09,1.4020530292313538e-09,4.8174252781363336e-11,2.97236884323098e-16,0.0018620718037709594,2.6886485926524983e-08,6.568624939973233e-06,0.9980911612510681,4.011276541859843e-05,3.312037222258368e-08,2.533268528281951e-08,1.486223687521826e-12,8.767945679395706e-14,4.033894568013731e-20,1.0984331311192364e-06,1.3177029779820604e-11,4.378110133984592e-06,0.9999289512634277,6.557731103384867e-05,2.29467291522345e-12,3.5808751797095084e-12,6.781904817463116e-16,6.503804313242624e-16,2.983043348474084e-19,3.7082356811879436e-06,5.956792836769864e-10,6.17019904893823e-05,0.9999246597290039,9.919098374666646e-06,3.6000278279268993e-12,1.8036060587200108e-14,3.566427592202801e-17,6.650204227298673e-07,1.2178688058028797e-09,0.0016098929336294532,6.032205845940553e-08,0.010175987146794796,0.9882116913795471,1.6192431075978675e-06,6.494872906159799e-08,1.2514526082085808e-09,3.2225652701889373e-10
input_event_sample040,event_040,2022-06-29,test_040,test_label,0.9997532963752747,1.4035666808248778e-16,1.869962749840705e-19,1.342740073859497e-13,0.00024591569672338665,1.157071292078038e-12,9.168180396323365e-20,9.504536848805803e-19,7.389813845293247e-07,1.2546225036658143e-07,0.9999998807907104,2.3894271722169835e-26,1.0077417032500941e-25,4.451518672246148e-20,8.25825523520507e-08,1.1074801722960889e-18,5.991055262887632e-23,1.174539833556609e-24,4.575489986891057e-11,3.4133459947405242e-12,0.9998475313186646,8.638526634470456e-13,1.4507103851535419e-11,1.3196561898798365e-10,9.526081703370437e-05,2.5587144136807183e-07,3.510793001801349e-12,4.261847819098108e-12,5.683121344191022e-05,1.0115969928392587e-07,0.9999964237213135,2.4284804631857937e-20,2.544626835632169e-13,1.0482302417562372e-13,3.3329331472486956e-06,1.7055892288786456e-12,2.23026450640873e-08,1.5952602953047746e-16,1.8854855454719655e-07,3.929081181502231e-13,0.9999935626983643,1.0007972476843755e-33,1.4349246374950934e-29,1.6171490784849698e-22,6.484244295279495e-06,2.7191583543441766e-21,1.731864442461304e-24,6.125522262410656e-28,2.9421145966539164e-13,7.907225357340134e-15,0.9998551607131958,5.053322127065996e-13,1.1024263099623788e-11,1.1744631656096516e-10,8.933065691962838e-05,1.7316976652637095e-07,2.910727214811004e-12,2.6784820021663602e-12,5.529565169126727e-05,9.248491039670625e-08
input_event_sample068,event_068,2022-06-29,test_068,test_label,1.2477321953419107e-10,1.1648632565800475e-14,0.9999390840530396,3.644544995040633e-05,8.817880370770581e-06,3.0306594567264256e-07,2.446214064644181e-10,1.5229858945531305e-05,6.171879363137123e-08,1.4701071471279192e-09,5.2236846792563796e-11,2.378343790288592e-15,0.999937891960144,4.143257683608681e-05,4.9918944569071755e-06,1.9005218732104368e-08,2.6644677783571602e-11,1.5679115676903166e-05,3.00494278349106e-08,9.492455710358172e-10,4.5425740946569704e-10,3.1240272548764894e-14,0.9749239087104797,1.020000308926683e-05,1.551149398437701e-05,0.02504211664199829,5.92164542467799e-06,2.2284816623141523e-06,1.2982033581465657e-07,1.434288365159686e-11,8.48568160183305e-11,3.43483358075658e-12,0.999923825263977,7.225832814583555e-05,1.6762139694037614e-06,5.99933613898429e-08,7.745782348855812e-10,2.2373092178895604e-06,3.6648170720354756e-08,5.81643566643919e-10,9.939619793897236e-09,1.4744484929871127e-12,0.9528914093971252,0.0008765224483795464,0.001929610501974821,0.04339829459786415,4.4555480371855083e-07,0.0008990307105705142,4.554395218292484e-06,1.264723721305927e-07,3.7332417712754307e-10,1.3413266808023905e-12,0.9994072914123535,0.0005498223472386599,3.0421999326790683e-05,4.749117124447366e-06,2.2939637689400882e-10,7.283538252522703e-06,4.2878784256572544e-07,1.0956775486903325e-09
input_event_sample097,event_097,2022-06-29,test_097,test_label,5.3530170296659696e-18,2.1643721949139823e-20,1.1039503651476567e-17,1.604015704303628e-17,3.6880542023109975e-12,1.0439135198308968e-22,1.435130251873566e-15,3.741521557908221e-15,1.0,3.501973017128179e-11,6.597840558348001e-21,1.6046831040302147e-24,3.330851397717366e-15,1.0032314475561587e-17,5.137082759176792e-09,8.106439422779331e-23,2.121580545626526e-18,1.51166690276483e-09,1.0,3.885826122679292e-12,2.259358643585502e-18,9.752017558919077e-21,1.0652286344670081e-17,2.7282623519873144e-17,2.6234620378873252e-11,1.787419971711494e-21,7.0220659218827e-17,1.1591653327800613e-17,1.0,8.169823706438706e-10,4.6876104343659963e-14,2.628867760482681e-15,2.360058370953766e-09,2.1687872851783307e-12,1.8178167010773905e-05,1.3738743379055723e-16,1.564665606280935e-12,3.771817546294187e-06,0.999977707862854,4.03029559947754e-07,2.3305692589646513e-20,1.3894642574877363e-23,1.430888204994598e-15,5.56844463967683e-18,1.7647038275114824e-09,3.0122064228995955e-22,3.5083587687390274e-18,1.3661748399229623e-09,1.0,6.003203142923574e-12,2.6590985726215877e-05,5.331993960938641e-12,2.023626708910764e-12,2.8134864230033862e-11,1.966658965102397e-05,1.9335443348419273e-13,6.500614175405028e-16,3.896278940374032e-06,0.9999489784240723,8.613203021923255e-07
input_event_sample083,event_083,2022-06-29,test_083,test_label,1.8438467305715786e-16,1.0497136146425667e-11,2.4151665910243647e-13,1.5256109708872145e-09,5.6691568772748724e-08,7.746169927713709e-09,1.0,5.77683004754272e-18,4.106620538208516e-17,1.2388143896119308e-12,4.087282868874445e-27,3.0570465999130506e-14,1.6270239318296355e-28,9.12536435304645e-11,6.375477233546822e-15,2.061552544401425e-26,1.0,3.665138011344378e-23,8.317414946915506e-29,3.4500563517170235e-10,1.805566770586315e-15,0.00010339456639485434,4.253808725533957e-17,0.00012600439367815852,5.463076035994163e-08,1.7745997754302898e-15,0.9994631409645081,5.0020634335956604e-12,1.160831443278588e-15,0.00030749186407774687,5.947689166149223e-19,6.984021569405671e-18,1.658987943540097e-20,3.4471964128687804e-13,8.266785173072222e-11,1.7497031379321015e-08,1.0,1.9730432341133223e-22,8.897869145874458e-19,3.213636384437915e-17,8.421515302605917e-14,2.4706889689696254e-07,2.4188942949338044e-12,2.6521945528656943e-07,1.035004243021831e-05,7.584828409790134e-08,0.9999890327453613,2.5316825458948644e-13,1.3603248844203109e-13,2.5628194011417804e-10,5.489276424020298e-16,1.4919573822907983e-12,3.152178056065307e-16,8.781678726213493e-13,5.915077871954111e-10,1.6129429736277956e-10,1.0,2.187607963276887e-18,4.9602805256583463e-17,5.3130497370363836e-15
input_event_sample0299,event_0299,2022-06-29,test_0299,test_label,1.922064287243619e-12,0.998857855796814,1.948396522247209e-12,0.001121517620049417,3.1977026537788333e-07,1.1973796953945737e-11,1.8460559658706188e-05,4.058333669121339e-10,7.767742178643733e-12,1.8164261064157472e-06,1.8339645080356348e-10,0.9990560412406921,4.955089227820508e-09,0.0008905321010388434,4.227177669235971e-06,1.750542821810086e-09,1.874302870419342e-05,2.9621041903737932e-06,4.057778557609026e-09,2.748006590991281e-05,1.955550521862137e-12,0.9987502098083496,1.7244182427475496e-12,0.0012339423410594463,3.534312895681069e-07,1.1127529453425211e-11,1.3610549103759695e-05,3.2402144856114035e-10,7.189243558108904e-12,1.8954915503854863e-06,7.364003157261934e-11,0.9998440742492676,5.969991861975998e-11,0.00013916241005063057,4.5016750505055825e-07,3.9174671839781183e-10,9.528315786155872e-06,1.6498637123163462e-08,2.7062777019359885e-10,6.716018560837256e-06,2.7741260758820316e-14,0.9999532699584961,7.14787387265381e-15,1.1481100955279544e-05,1.4355556743339548e-08,8.500401175049604e-14,3.494474003673531e-05,7.300506770294146e-13,2.078561446227542e-17,3.4043077334899863e-07,1.1540457988106628e-13,0.9998745918273926,1.6342145464556118e-14,0.00012179413170088083,6.944949504372744e-09,1.9470251691293405e-14,3.1098434192244895e-06,3.84018880063286e-13,5.2964129776309046e-17,4.872817385148664e-07
input_event_sample04,event_04,2022-06-29,test_04,test_label,1.2636167250751946e-23,6.893906290012658e-14,4.4999951477232334e-33,7.802632429054768e-10,1.3987221381128734e-09,1.7763099377419042e-32,4.044801646396756e-11,2.990404453180949e-24,1.4256698175937599e-21,1.0,1.3190919884023536e-29,4.976368641497781e-33,2.260726067724493e-36,2.357360931681002e-25,9.95150142846235e-12,0.0,6.565346974088335e-30,3.7459267256012673e-34,2.0789804985108006e-20,1.0,3.87119960272687e-24,5.522649536662207e-24,1.7343235743383677e-22,1.5796461362772031e-19,4.099734773888031e-09,6.340638568854497e-33,6.592393241872344e-25,1.0964119647054295e-26,5.927958211110473e-12,1.0,4.9951974896040616e-33,8.487427371371932e-34,0.0,9.224005241297925e-30,3.4666670575833614e-13,0.0,5.492677571607052e-28,7.226759465239522e-30,7.921147720256797e-19,1.0,4.2523957686988183e-16,2.860833170359456e-08,2.759406472849918e-13,2.7946045477733605e-08,3.8002126530045643e-06,2.532243356317638e-19,2.4517139620566786e-12,4.204954512114289e-16,2.2391102860730427e-10,0.9999961853027344,1.852319753454775e-32,0.0,0.0,9.003775892351343e-36,1.4881835252501287e-15,0.0,6.224109497881065e-37,0.0,6.628919825167265e-14,1.0
input_event_sample0201,event_0201,2022-06-29,test_0201,test_label,1.5504200701066395e-10,1.0403277128645527e-09,1.128448502640822e-06,2.3005796379038657e-08,0.998464822769165,1.660950310622411e-08,2.0943164145137416e-06,0.0015280588995665312,2.3589936972712167e-06,1.6155232742676162e-06,0.0,0.0,0.0,9.211450028743214e-38,1.0,0.0,3.4773138531693e-18,0.0,3.798725633524742e-18,7.685260894589958e-27,9.417516935172898e-07,7.269064182781112e-19,1.4908631139787677e-15,1.5663036460281804e-13,0.9999984502792358,7.838314144883313e-14,2.1754983782531616e-16,3.4124376111969003e-15,4.312854287036316e-07,1.5629183280907455e-07,2.2347569628156094e-10,3.5023025658842204e-16,5.7594181868125816e-08,3.559693095844807e-10,0.9971615076065063,4.152087562658835e-09,1.2274654181965161e-08,4.1676834371173754e-05,0.002796545857563615,9.430787173414501e-08,0.014379640109837055,4.840875617029283e-11,1.0811282899199186e-15,6.536092223008438e-10,0.9705378413200378,4.904743972078407e-11,3.9265790530581843e-17,1.561222180181121e-12,4.377802906674333e-05,0.015038751065731049,1.4796317909619512e-28,0.0,7.047613491407256e-32,1.3233590505282538e-32,1.0,6.357780008595496e-35,4.412225008210465e-22,0.0,2.645397464452748e-13,1.2103820402036296e-17
input_event_sample027,event_027,2022-06-29,test_027,test_label,1.2285279219807207e-18,6.806492576461178e-23,1.0933341430505133e-18,2.890625333086163e-17,1.6698553650940084e-08,1.711306924486471e-24,4.94849847779081e-20,9.065177053457774e-09,1.0,1.36900246694438e-09,9.942246678718014e-13,2.510542339948939e-15,7.988265338099154e-07,1.0781477793875283e-10,6.302630026766565e-06,1.6282236518262716e-13,7.745278376991571e-12,0.00013310520444065332,0.9998598098754883,2.209695093569053e-09,4.085780346940737e-06,2.7705442107173184e-12,5.502919083952285e-13,1.0135970188174248e-11,3.680529744087835e-06,8.734872261530625e-15,2.1399346411715058e-16,7.83168707130244e-06,0.9999840259552002,3.5052488556175376e-07,1.308160289358471e-18,4.183137579901974e-21,1.3044860330824193e-13,9.027567884586137e-15,2.9726161532295237e-09,2.3064648882535905e-23,9.41784805591245e-16,9.213354227764411e-14,1.0,1.1557438339693249e-09,5.5492999084805206e-11,4.855393431063559e-12,2.4357887014048174e-05,2.3269079107990365e-08,0.00027185172075405717,2.4306283982061805e-12,2.8557367581782955e-09,0.0007548186695203185,0.9989467263221741,2.2299300326267257e-06,2.3049433889310578e-11,1.5299709416050078e-11,1.4965585251047742e-06,8.368050252727244e-09,9.734959166962653e-05,3.0823774522376057e-12,2.0358763286321135e-10,1.3179233064875007e-05,0.9998871088027954,8.042389367801661e-07
input_event_sample033,event_033,2022-06-29,test_033,test_label,2.4646014396001448e-12,7.465036560461158e-06,5.940980671824414e-13,1.5397753827528504e-07,5.853725042470614e-07,1.5109983451111475e-06,0.9999899864196777,1.0186084831512177e-12,3.8445180199075946e-12,2.0561934377383295e-07,4.00913091304891e-19,1.5227492457616822e-14,2.5778557108809458e-20,4.1557438913708555e-12,2.1862819887807916e-10,2.092445244850083e-10,1.0,2.393080080152866e-23,4.308174633465048e-22,3.490715737500933e-15,6.579220241526018e-12,7.190664774725519e-08,2.684854075174492e-12,5.176713102628128e-08,1.723423252997236e-07,5.2767706648637613e-08,0.9999997615814209,1.3463687799461933e-14,3.304769381328593e-13,1.7025454379648863e-09,2.085685895974794e-19,2.5825767746405232e-15,1.3093591635792747e-17,9.69456502922239e-13,6.860209622594482e-10,7.940088170288462e-11,1.0,2.98202043948026e-24,8.517801354770776e-23,3.370985327535712e-17,1.5868280285481182e-18,9.105242076398777e-16,1.810618331154313e-18,3.183092353066519e-13,1.4068955722645882e-10,1.520181041865607e-14,1.0,5.728548859356495e-19,1.818361736889484e-20,1.8428623194681915e-16,7.776273653413035e-18,4.5083403156509494e-13,1.0707326115448747e-17,5.736305874748382e-10,2.912840524338378e-10,9.447157466035971e-12,1.0,1.2563807217172121e-19,1.1875184785594496e-18,1.350761299687142e-12
input_event_sample0215,event_0215,2022-06-29,test_0215,test_label,2.9900350858452773e-12,8.805464517536166e-07,2.3518997860350055e-10,0.9999657869338989,1.0290963814441056e-07,2.8061299950365992e-09,3.3286589314229786e-05,1.2841865189833467e-16,1.8402731324484306e-13,8.952834029685164e-09,6.726934120848682e-09,5.2873176173307e-05,3.4504319046391174e-06,0.6477354764938354,1.964568582479842e-06,6.553738103320939e-07,0.3521577715873718,3.940879178543355e-09,1.27569022012608e-09,4.781502138939686e-05,1.2996156234512668e-11,4.206849553156644e-07,3.058566955260744e-09,0.9999967813491821,3.9556571351795355e-09,1.2709242295724787e-12,2.5062854547286406e-06,1.107207045231845e-13,2.8012605256255707e-12,2.1169876163185108e-07,6.003506314300466e-07,5.454403071780689e-05,3.1687845876149368e-06,0.16045081615447998,2.0818679331569e-05,3.94078506360529e-06,0.8394603133201599,1.4602188347367928e-09,4.995455924472481e-07,5.241425242275e-06,7.621997651086065e-12,1.0342668019802659e-06,1.8589460526463597e-10,0.997421383857727,5.686642907676287e-07,1.4495911671019712e-07,0.0025768938940018415,1.4307355273058555e-16,8.26009887659046e-13,4.928099262002661e-09,4.005599324452547e-11,0.0008357950719073415,1.1151612966386892e-07,0.9990940093994141,3.416851654947095e-07,2.9500176173397064e-12,6.645075336564332e-05,4.2716056386504775e-11,1.6589181200607483e-12,3.2530419957765844e-06
input_event_sample0229,event_0229,2022-06-29,test_0229,test_label,4.9672841117036e-15,0.9974687099456787,1.0472984716329396e-14,0.0025304134469479322,4.303197442823148e-08,1.0243622763179625e-13,4.3967855845039594e-07,1.6750896459846731e-13,2.258174929600093e-14,3.062390021568717e-07,4.181563539873423e-09,0.9999284744262695,6.086922077486179e-10,3.5068598663201556e-05,3.103726342601476e-08,6.060000279362043e-10,1.775784039637074e-05,1.0321816290570496e-07,1.6104852174070317e-10,1.864825389930047e-05,3.474208984735605e-12,0.9999581575393677,4.2754837756113495e-13,3.91340181522537e-05,1.4416067228850693e-09,9.199641103161543e-14,2.551050783949904e-06,3.6835298700133023e-11,2.952729410261e-14,2.553743740918435e-07,8.172798917661928e-13,0.9996789693832397,8.616473853861883e-12,0.00029876563348807395,1.2537573184090434e-06,3.699303016690969e-12,1.6787922504590824e-05,3.621285216137693e-10,5.1233817535689674e-12,4.338656253821682e-06,3.8514579980136743e-13,0.9999324083328247,1.031438033805487e-14,5.374978354666382e-05,3.5430443023898306e-09,5.00625452551362e-12,1.1287765119050164e-05,9.377394016461468e-14,8.424805157397229e-16,2.4713888251426397e-06,1.953190889025791e-07,0.9989191293716431,2.44594929199593e-07,0.00025946731329895556,6.592699355678633e-05,2.408944794751733e-07,0.0006052819080650806,2.5690893380669877e-05,6.875009148643585e-07,0.0001231318892678246
